word,count,length,per_million,rank
әр,6302,2,677.454628169643,105
белгілі,6278,7,674.874667668838,106
тамыз,6255,5,672.402205522233,107
қалған,6247,6,671.542218688632,108
қалай,6216,5,668.209769708426,109
ретінде,6163,7,662.512356935815,110
немесе,6135,6,659.50240301821,111
алды,6105,4,656.277452392204,112
экономика,6104,9,656.169954038004,113
кезде,6063,5,651.762521515796,114
қазір,6045,5,649.827551140192,115
Наурыз,6037,6,648.96756430659,116
ақ,5947,2,639.292712428573,117
отырған,5946,7,639.185214074373,118
алған,5943,5,638.862719011772,119
күн,5937,3,638.217728886571,120
зерттеу,5922,7,636.605253573568,121
бет,5897,3,633.917794718563,122
күні,5819,4,625.532923090948,123
спорт,5788,5,622.200474110741,124
жақсы,5767,5,619.943008672537,125
жылдың,5745,6,617.578044880133,126
ішінде,5720,6,614.890586025128,127
мамыр,5718,5,614.675589316728,128
жатыр,5716,5,614.460592608327,129
хан,5714,3,614.245595899927,130
мың,5685,3,611.128143628121,131
Мәдениет,5680,8,610.59065185712,132
Қоғам,5675,5,610.053160086119,133
т,5668,1,609.300671606718,134
байланысты,5668,10,609.300671606718,135
Сондықтан,5630,9,605.21573414711,136
соң,5620,3,604.140750605108,137
қарсы,5619,5,604.033252250908,138
ақпан,5604,5,602.420776937905,139
сәуір,5599,5,601.883285166904,140
береді,5560,6,597.690849353096,141
шыққан,5558,6,597.475852644696,142
Кім,5530,3,594.46589872709,143
жол,5515,3,592.853423414088,144
болатын,5508,7,592.100934934686,145
ақпарат,5463,7,587.263508995677,146
тұрған,5455,6,586.403522162076,147
елдің,5453,5,586.188525453675,148
қол,5450,3,585.866030391075,149
тарихы,5418,6,582.426083056668,150
Толығымен,5412,9,581.781092931467,151
Отан,5396,4,580.061119264264,152
арнайы,5395,6,579.953620910064,153
келе,5374,4,577.69615547186,154
КЕҢ,5337,3,573.718716366452,155
Жаңалықтар,5310,10,570.816260803047,156
өзінің,5239,6,563.183877654833,157
менің,5221,5,561.24890727923,158
одан,5209,4,559.958927028827,159
Бүгінгі,5203,7,559.313936903626,160
қайта,5200,5,558.991441841025,161
ң,5194,1,558.346451715824,162
Пікірлер,5169,8,555.658992860819,163
маусым,5154,6,554.046517547816,164
келіп,5137,5,552.219045526413,165
бірінші,5093,7,547.489117941604,166
Алматы,5033,6,541.039216689593,167
Әкім,5024,4,540.071731501791,169
жүрген,5024,6,540.071731501791,168
беру,5008,4,538.351757834588,170
әрі,5003,3,537.814266063587,171
тұр,4934,3,530.396879623773,172
саясат,4927,6,529.644391144372,173
қазақтың,4903,8,527.064430643567,174
боп,4882,3,524.806965205363,175
өте,4853,3,521.689512933557,176
арасында,4818,8,517.92707053655,177
әлі,4799,3,515.884601806746,178
Ғылым,4797,5,515.669605098346,179
Аты,4782,3,514.057129785343,180
қандай,4778,6,513.627136368542,181
Пікір,4775,5,513.304641305942,182
мүмкін,4699,6,505.134766386727,183
дейді,4691,5,504.274779553125,184
уақыт,4678,5,502.877300948522,185
саяси,4665,5,501.47982234392,186
Нұрсұлтан,4661,9,501.049828927119,187
отырып,4652,6,500.082343739317,188
Ана,4595,3,493.954937549906,189
Дала,4584,4,492.772455653704,190
тіл,4567,3,490.944983632301,191
от,4563,2,490.5149902155,192
ой,4559,2,490.084996798699,193
мемлекет,4518,8,485.677564276491,194
жеке,4497,4,483.420098838287,195
екінші,4488,6,482.452613650485,196
орта,4452,4,478.582672899278,197
Қызыл,4451,5,478.475174545078,198
бәрі,4449,4,478.260177836677,199
жоғары,4436,6,476.862699232075,200
