word,count,length,per_million,rank
إلا,46171,3,935.966177343525,63
ولكن,46152,4,935.581014419405,64
علي,46061,3,933.736286730201,65
أخرى,45705,4,926.519549836170,66
عليه,45260,4,917.498628718631,67
تلك,44141,3,894.814559661271,68
أول,43759,3,887.070757713181,69
المتحدة,43535,7,882.529889555140,70
بشكل,43115,4,874.015761758811,71
الأول,42927,5,870.204675983312,72
أحد,42902,3,869.697882662102,73
يكون,42891,4,869.474893600769,74
القرن,42874,5,869.130274142346,75
يتم,42733,3,866.271959810722,76
العديد,42379,6,859.095766382388,77
هناك,41729,4,845.919140030927,78
لها,41170,3,834.587241368671,79
المدينة,40423,7,819.444256930916,80
العام,39134,5,793.313993289327,81
عندما,39017,5,790.942200546064,82
منذ,38738,3,785.286387081360,83
الذين,37520,5,760.595416472007,84
تكون,37452,4,759.216938638316,85
به,37105,2,752.182647339921,86
الأولى,37059,6,751.250147628894,87
عشر,36813,3,746.263301348188,88
فقد,36674,3,743.445530482260,89
فيه,36618,3,742.310313442750,90
أيضا,36487,4,739.654716439609,91
الشيخ,35082,5,711.172931787606,92
منطقة,34967,5,708.841682510039,93
مما,34641,3,702.233097601461,94
تحت,34322,3,695.766414822821,95
فإن,32799,3,664.892565694706,96
إن,32626,2,661.385555911933,97
عليها,32470,5,658.223165587582,98
الثاني,32338,6,655.547296851593,99
وذلك,32271,4,654.189090750750,100
أما,32101,3,650.742896166522,101
ولا,31515,3,638.863660717359,102
طريق,31402,4,636.572954905490,103
مجموعة,31016,6,628.748066026007,104
حول,30827,3,624.916708517659,105
مصر,30660,3,621.531329131976,106
عدة,30585,3,620.010949168346,107
ابن,30135,3,610.888669386566,108
جميع,30065,4,609.469648087177,109
الحرب,29934,5,606.814051084037,110
يوم,29655,3,601.158237619333,111
بسبب,29632,4,600.691987763820,112
قال,28795,3,583.724547369708,113
قام,28787,3,583.562373506921,114
العمل,28736,5,582.528515131653,115
حوالي,28416,5,576.041560620164,116
ذات,28340,3,574.500908923686,117
وكانت,28056,5,568.743736794740,118
أنها,27605,4,559.601185280111,119
الوقت,27541,5,558.303794377813,120
المنطقة,27471,7,556.884773078425,121
والذي,27420,5,555.850914703157,122
فقط,27271,3,552.830426508745,123
جامعة,27165,5,550.681622826814,124
لكن,27087,3,549.100427664639,125
أبو,27053,3,548.411188747794,126
إذا,26993,3,547.194884776889,127
الأخرى,26918,6,545.674504813259,128
أكبر,26784,4,542.958092611574,129
الملك,26635,5,539.937604417162,130
نادي,26608,4,539.390267630255,131
الدولة,26291,6,532.964128317312,132
تقع,26242,3,531.970813407740,133
كبير,26135,4,529.801737992961,134
الولايات,25805,8,523.112066152989,135
مرة,25622,3,519.402339041732,136
نظام,25336,4,513.604623447089,137
الدين,24500,5,496.657454785826,138
اسم,24110,3,488.751478974949,139
وبعد,23977,4,486.055338506112,140
كبيرة,23706,5,480.561698904195,141
عملية,23626,5,478.939960276323,142
رئيس,23527,4,476.933058724331,143
اليوم,23469,5,475.757298219124,144
الثانية,23259,7,471.500234320960,145
باسم,23242,4,471.155614862537,146
تاريخ,23172,5,469.736593563149,147
آخر,23105,3,468.378387462306,148
واحد,23102,4,468.317572263761,149
بأن,22934,3,464.911921145230,150
ضد,22870,2,463.614530242932,151
عمل,22800,3,462.195508943544,152
شركة,22741,4,460.999476705488,153
نحو,22693,3,460.026433528765,154
الأرض,22684,5,459.843987933129,155
أحمد,22535,4,456.823499738718,156
ولد,22458,3,455.262576309391,157
العربي,22353,6,453.134044360309,158
مجلس,22197,4,449.971654035958,159
استخدام,22012,7,446.221383459004,160
عبر,21997,3,445.917307466278,161
أثناء,21875,5,443.444156058773,162
فترة,21743,4,440.768287322784,163
منه,21656,3,439.004646564973,164
وعلى,21633,4,438.538396709460,165
بالإضافة,21499,8,435.821984507774,166
اللغة,21354,5,432.882583244756,167
نفس,21333,3,432.456876854940,168
بما,21262,3,431.017583822703,169
ولم,21110,3,427.936280429746,170
دون,21048,3,426.679432993145,171
داخل,21043,4,426.578074328903,172
الأمريكية,21009,9,425.888835412058,173
واحدة,20972,5,425.138781296667,174
الجيش,20899,5,423.658944798734,175
وجود,20804,4,421.733130178135,176
إحدى,20620,4,418.003131334030,177
درجة,20613,4,417.861229204091,178
بدأ,20488,3,415.327262598041,179
فيما,20402,4,413.583893573078,180
الآن,20251,4,410.522861912970,181
الحكومة,20098,7,407.421286787164,182
علم,20062,3,406.691504404622,183
بينما,20028,5,406.002265487776,184
خاصة,20016,4,405.759004693595,185
نسمة,19978,4,404.988678845356,186
العامة,19796,6,401.299223466947,187
الفترة,19642,6,398.177376608293,188
حين,19642,3,398.177376608293,189
يوجد,19546,4,396.231290254847,190
الناس,19410,5,393.474334587464,191
القدم,19370,5,392.663465273528,192
العالمية,19199,8,389.196998956452,193
كتاب,19105,4,387.291456068702,194
الكثير,19072,6,386.622488884705,195
سنوات,19052,5,386.217054227737,196
معظم,18937,4,383.885804950171,197
وكذلك,18837,5,381.858631665331,198
مركز,18679,4,378.655697875283,199
وهذا,18610,4,377.256948308744,200
